train_id,train_type,date,section_id,from_station,to_station,scheduled_departure,scheduled_arrival,actual_departure,actual_arrival,delay_minutes,block_length_km,track_type,speed_limit_kmph,rake_length_m,priority_level,headway_seconds,tsr_active,tsr_speed_kmph,platform_assigned,controller_action,conflict_likelihood,propagated_delay_minutes
T59325,passenger,17-09-2025,SEC011,PNBE,BPL,11:00:00,12:18:00,11:00:00,12:18:00,0,97,electrified,97,517,2,534,N,0,P8,divert,0.75,0
T59325,passenger,17-09-2025,SEC011,PNBE,BPL,11:00:00,12:18:00,11:00:00,12:18:00,0,97,electrified,97,517,2,534,N,0,P8,hold,0.97,0
T59325,passenger,17-09-2025,SEC011,PNBE,BPL,11:00:00,12:18:00,11:09:00,12:27:00,9,97,electrified,97,517,2,534,N,0,P8,divert,0.8,9
T59325,passenger,17-09-2025,SEC011,PNBE,BPL,11:00:00,12:18:00,11:00:00,12:18:00,0,97,electrified,97,517,2,534,N,0,P8,hold,0.76,0
T59325,passenger,17-09-2025,SEC011,PNBE,BPL,11:00:00,12:18:00,11:05:00,12:23:00,5,97,electrified,97,517,2,534,N,0,P8,divert,0.84,5
T59325,passenger,17-09-2025,SEC011,PNBE,BPL,11:00:00,12:18:00,11:00:00,12:18:00,0,97,electrified,97,517,2,534,Y,60,P8,divert,0.91,0
T59325,passenger,17-09-2025,SEC011,PNBE,BPL,11:00:00,12:18:00,11:00:00,12:18:00,0,97,electrified,97,517,2,534,N,0,P8,divert,0.77,0
T59325,passenger,17-09-2025,SEC011,PNBE,BPL,11:00:00,12:18:00,11:00:00,12:18:00,0,97,electrified,97,517,2,534,N,0,P8,divert,0.99,0
T59325,passenger,17-09-2025,SEC011,PNBE,BPL,11:00:00,12:18:00,11:00:00,12:18:00,0,97,electrified,97,517,2,534,N,0,P8,hold,0.74,0
T59325,passenger,17-09-2025,SEC011,PNBE,BPL,11:00:00,12:18:00,11:00:00,12:18:00,0,97,electrified,97,517,2,534,N,0,P2,divert,1,0
T59325,passenger,17-09-2025,SEC011,PNBE,BPL,11:00:00,12:18:00,11:00:00,12:18:00,0,97,electrified,97,517,2,534,Y,45,P8,hold,0.71,0
T59325,passenger,17-09-2025,SEC011,PNBE,BPL,11:00:00,12:18:00,11:00:00,12:18:00,0,97,electrified,97,517,2,534,N,0,P8,hold,0.73,0
T59325,passenger,17-09-2025,SEC011,PNBE,BPL,11:00:00,12:18:00,11:21:00,12:39:00,21,97,electrified,97,517,2,534,N,0,P8,divert,0.73,11
T59325,passenger,17-09-2025,SEC011,PNBE,BPL,11:00:00,12:18:00,11:00:00,12:18:00,0,97,electrified,97,517,2,534,N,0,P8,hold,0.9,0
T59325,passenger,17-09-2025,SEC011,PNBE,BPL,11:00:00,12:18:00,11:00:00,12:18:00,0,97,electrified,97,517,2,534,N,0,P8,divert,0.79,0
T59325,passenger,17-09-2025,SEC011,PNBE,BPL,11:00:00,12:18:00,11:00:00,12:18:00,0,97,electrified,97,517,2,534,N,0,P8,divert,0.97,0
T59325,passenger,17-09-2025,SEC011,PNBE,BPL,11:00:00,12:18:00,11:00:00,12:18:00,0,97,electrified,97,517,2,534,N,0,P8,hold,0.95,0
T59325,passenger,17-09-2025,SEC011,PNBE,BPL,11:00:00,12:18:00,11:00:00,12:18:00,0,97,electrified,97,517,2,534,N,0,P8,divert,0.8,0
T59325,passenger,17-09-2025,SEC011,PNBE,BPL,11:00:00,12:18:00,11:00:00,12:18:00,0,97,electrified,97,517,2,534,N,0,P8,hold,0.95,0
T59325,passenger,17-09-2025,SEC011,PNBE,BPL,11:00:00,12:18:00,11:00:00,12:18:00,0,97,electrified,97,517,2,534,N,0,P8,divert,0.87,0
T59325,passenger,17-09-2025,SEC011,PNBE,BPL,11:00:00,12:18:00,11:00:00,12:18:00,0,97,electrified,97,517,2,534,Y,30,P10,hold,0.9,0
T59325,passenger,17-09-2025,SEC011,PNBE,BPL,11:00:00,12:18:00,11:14:00,12:32:00,14,97,electrified,97,517,2,534,N,0,P8,hold,0.98,12
T59325,passenger,17-09-2025,SEC011,PNBE,BPL,11:00:00,12:18:00,11:00:00,12:18:00,0,97,electrified,97,517,2,534,N,0,P8,divert,0.78,0
T59325,passenger,17-09-2025,SEC011,PNBE,BPL,11:00:00,12:18:00,11:00:00,12:18:00,0,97,electrified,97,517,2,534,N,0,P8,divert,0.72,0
T59325,passenger,17-09-2025,SEC011,PNBE,BPL,11:00:00,12:18:00,11:00:00,12:18:00,0,97,electrified,97,517,2,534,N,0,P8,hold,0.74,0
T59325,passenger,17-09-2025,SEC011,PNBE,BPL,11:00:00,12:18:00,11:10:00,12:28:00,10,97,electrified,97,517,2,534,N,0,P8,divert,0.88,6
T59325,passenger,17-09-2025,SEC011,PNBE,BPL,11:00:00,12:18:00,11:00:00,12:18:00,0,97,electrified,97,517,2,534,N,0,P8,divert,0.95,0
T59325,passenger,17-09-2025,SEC011,PNBE,BPL,11:00:00,12:18:00,11:00:00,12:18:00,0,97,electrified,97,517,2,534,N,0,P8,hold,0.95,0
T59325,passenger,17-09-2025,SEC011,PNBE,BPL,11:00:00,12:18:00,11:00:00,12:18:00,0,97,electrified,97,517,2,534,N,0,P8,hold,0.9,0
T59325,passenger,17-09-2025,SEC011,PNBE,BPL,11:00:00,12:18:00,11:00:00,12:18:00,0,97,electrified,97,517,2,534,N,0,P8,hold,0.88,0
T59325,passenger,17-09-2025,SEC011,PNBE,BPL,11:00:00,12:18:00,11:00:00,12:18:00,0,97,electrified,97,517,2,534,N,0,P8,hold,0.82,0
T59325,passenger,17-09-2025,SEC011,PNBE,BPL,11:00:00,12:18:00,11:00:00,12:18:00,0,97,electrified,97,517,2,534,N,0,P8,hold,0.79,0
T59325,passenger,17-09-2025,SEC011,PNBE,BPL,11:00:00,12:18:00,11:00:00,12:18:00,0,97,electrified,97,517,2,534,N,0,P6,divert,0.92,0
T59325,passenger,17-09-2025,SEC011,PNBE,BPL,11:00:00,12:18:00,11:18:00,12:36:00,18,97,electrified,97,517,2,534,Y,45,P8,hold,0.74,16
T59325,passenger,17-09-2025,SEC011,PNBE,BPL,11:00:00,12:18:00,11:00:00,12:18:00,0,97,electrified,97,517,2,534,Y,60,P8,divert,0.76,0
T59325,passenger,17-09-2025,SEC011,PNBE,BPL,11:00:00,12:18:00,11:00:00,12:18:00,0,97,electrified,97,517,2,534,N,0,P8,hold,0.82,0
T60493,freight,17-09-2025,SEC010,LKO,PNBE,13:30:00,15:03:00,13:30:00,15:03:00,0,109,double,57,862,3,324,N,0,P2,hold,0.9,0
T60493,freight,17-09-2025,SEC010,LKO,PNBE,13:30:00,15:03:00,13:30:00,15:03:00,0,109,double,57,862,3,324,Y,60,P2,hold,0.78,0
T60493,freight,17-09-2025,SEC010,LKO,PNBE,13:30:00,15:03:00,13:35:00,15:08:00,5,109,double,57,862,3,324,Y,60,P2,divert,0.95,5
T60493,freight,17-09-2025,SEC010,LKO,PNBE,13:30:00,15:03:00,13:30:00,15:03:00,0,109,double,57,862,3,324,N,0,P2,hold,0.83,0
T60493,freight,17-09-2025,SEC010,LKO,PNBE,13:30:00,15:03:00,13:30:00,15:03:00,0,109,double,57,862,3,324,N,0,P2,divert,0.75,0
T60493,freight,17-09-2025,SEC010,LKO,PNBE,13:30:00,15:03:00,13:55:00,15:28:00,25,109,double,57,862,3,324,N,0,P2,hold,0.74,25
T60493,freight,17-09-2025,SEC010,LKO,PNBE,13:30:00,15:03:00,14:10:00,15:43:00,40,109,double,57,862,3,324,N,0,P2,hold,0.7,33
T60493,freight,17-09-2025,SEC010,LKO,PNBE,13:30:00,15:03:00,13:30:00,15:03:00,0,109,double,57,862,3,324,N,0,P2,divert,0.94,0
T60493,freight,17-09-2025,SEC010,LKO,PNBE,13:30:00,15:03:00,13:30:00,15:03:00,0,109,double,57,862,3,324,N,0,P2,divert,0.96,0
T60493,freight,17-09-2025,SEC010,LKO,PNBE,13:30:00,15:03:00,13:55:00,15:28:00,25,109,double,57,862,3,324,N,0,P2,hold,0.71,25
T60493,freight,17-09-2025,SEC010,LKO,PNBE,13:30:00,15:03:00,13:30:00,15:03:00,0,109,double,57,862,3,324,N,0,P2,divert,0.73,0
T60493,freight,17-09-2025,SEC010,LKO,PNBE,13:30:00,15:03:00,13:30:00,15:03:00,0,109,double,57,862,3,324,N,0,P2,divert,0.75,0
T60493,freight,17-09-2025,SEC010,LKO,PNBE,13:30:00,15:03:00,13:30:00,15:03:00,0,109,double,57,862,3,324,N,0,P2,divert,0.7,0
T60493,freight,17-09-2025,SEC010,LKO,PNBE,13:30:00,15:03:00,14:02:00,15:35:00,32,109,double,57,862,3,324,Y,45,P2,hold,0.7,30
T60493,freight,17-09-2025,SEC010,LKO,PNBE,13:30:00,15:03:00,13:33:00,15:06:00,3,109,double,57,862,3,324,Y,30,P2,divert,0.99,3
T60493,freight,17-09-2025,SEC010,LKO,PNBE,13:30:00,15:03:00,13:30:00,15:03:00,0,109,double,57,862,3,324,N,0,P2,divert,0.72,0
T60493,freight,17-09-2025,SEC010,LKO,PNBE,13:30:00,15:03:00,14:14:00,15:47:00,44,109,double,57,862,3,324,N,0,P2,divert,0.79,44
T60493,freight,17-09-2025,SEC010,LKO,PNBE,13:30:00,15:03:00,13:30:00,15:03:00,0,109,double,57,862,3,324,N,0,P2,divert,0.95,0
T60493,freight,17-09-2025,SEC010,LKO,PNBE,13:30:00,15:03:00,13:30:00,15:03:00,0,109,double,57,862,3,324,N,0,P2,divert,0.88,0
T60493,freight,17-09-2025,SEC010,LKO,PNBE,13:30:00,15:03:00,14:14:00,15:47:00,44,109,double,57,862,3,324,N,0,P2,divert,0.78,44
T60493,freight,17-09-2025,SEC010,LKO,PNBE,13:30:00,15:03:00,13:50:00,15:23:00,20,109,double,57,862,3,324,N,0,P6,divert,0.77,20
T60493,freight,17-09-2025,SEC010,LKO,PNBE,13:30:00,15:03:00,13:30:00,15:03:00,0,109,double,57,862,3,324,N,0,P2,divert,0.96,0
T60493,freight,17-09-2025,SEC010,LKO,PNBE,13:30:00,15:03:00,13:30:00,15:03:00,0,109,double,57,862,3,324,N,0,P2,divert,0.88,0
T60493,freight,17-09-2025,SEC010,LKO,PNBE,13:30:00,15:03:00,13:54:00,15:27:00,24,109,double,57,862,3,324,N,0,P2,divert,0.96,24
T60493,freight,17-09-2025,SEC010,LKO,PNBE,13:30:00,15:03:00,13:30:00,15:03:00,0,109,double,57,862,3,324,N,0,P1,hold,0.77,0
T60493,freight,17-09-2025,SEC010,LKO,PNBE,13:30:00,15:03:00,13:30:00,15:03:00,0,109,double,57,862,3,324,N,0,P2,hold,0.76,0
T60493,freight,17-09-2025,SEC010,LKO,PNBE,13:30:00,15:03:00,13:30:00,15:03:00,0,109,double,57,862,3,324,N,0,P2,divert,0.74,0
T60493,freight,17-09-2025,SEC010,LKO,PNBE,13:30:00,15:03:00,13:30:00,15:03:00,0,109,double,57,862,3,324,N,0,P2,divert,0.94,0
T60493,freight,17-09-2025,SEC010,LKO,PNBE,13:30:00,15:03:00,13:30:00,15:03:00,0,109,double,57,862,3,324,N,0,P2,divert,0.96,0
T60493,freight,17-09-2025,SEC010,LKO,PNBE,13:30:00,15:03:00,13:30:00,15:03:00,0,109,double,57,862,3,324,N,0,P2,divert,0.73,0
T60493,freight,17-09-2025,SEC010,LKO,PNBE,13:30:00,15:03:00,13:30:00,15:03:00,0,109,double,57,862,3,324,N,0,P2,divert,0.9,0
T60493,freight,17-09-2025,SEC010,LKO,PNBE,13:30:00,15:03:00,14:12:00,15:45:00,42,109,double,57,862,3,324,N,0,P2,hold,0.76,42
T60493,freight,17-09-2025,SEC010,LKO,PNBE,13:30:00,15:03:00,13:30:00,15:03:00,0,109,double,57,862,3,324,N,0,P2,hold,0.91,0
T60493,freight,17-09-2025,SEC010,LKO,PNBE,13:30:00,15:03:00,14:05:00,15:38:00,35,109,double,57,862,3,324,N,0,P2,divert,0.92,35
T60493,freight,17-09-2025,SEC010,LKO,PNBE,13:30:00,15:03:00,13:34:00,15:07:00,4,109,double,57,862,3,324,Y,30,P2,divert,0.9,4
T60493,freight,17-09-2025,SEC010,LKO,PNBE,13:30:00,15:03:00,13:30:00,15:03:00,0,109,double,57,862,3,324,N,0,P2,hold,0.94,0
T60493,freight,17-09-2025,SEC010,LKO,PNBE,13:30:00,15:03:00,13:30:00,15:03:00,0,109,double,57,862,3,324,N,0,P2,divert,0.97,0
T60493,freight,17-09-2025,SEC010,LKO,PNBE,13:30:00,15:03:00,13:57:00,15:30:00,27,109,double,57,862,3,324,N,0,P2,hold,0.73,26
T60493,freight,17-09-2025,SEC010,LKO,PNBE,13:30:00,15:03:00,13:30:00,15:03:00,0,109,double,57,862,3,324,N,0,P5,divert,1,0
T60493,freight,17-09-2025,SEC010,LKO,PNBE,13:30:00,15:03:00,14:08:00,15:41:00,38,109,double,57,862,3,324,N,0,P2,hold,0.75,38
T60493,freight,17-09-2025,SEC010,LKO,PNBE,13:30:00,15:03:00,13:30:00,15:03:00,0,109,double,57,862,3,324,N,0,P2,divert,0.71,0
T60493,freight,17-09-2025,SEC010,LKO,PNBE,13:30:00,15:03:00,13:30:00,15:03:00,0,109,double,57,862,3,324,N,0,P2,hold,0.79,0
T60493,freight,17-09-2025,SEC010,LKO,PNBE,13:30:00,15:03:00,13:30:00,15:03:00,0,109,double,57,862,3,324,N,0,P1,divert,0.84,0
T60493,freight,17-09-2025,SEC010,LKO,PNBE,13:30:00,15:03:00,13:30:00,15:03:00,0,109,double,57,862,3,324,N,0,P2,hold,0.8,0
T60493,freight,17-09-2025,SEC010,LKO,PNBE,13:30:00,15:03:00,14:10:00,15:43:00,40,109,double,57,862,3,324,N,0,P2,hold,1,40
T60493,freight,17-09-2025,SEC010,LKO,PNBE,13:30:00,15:03:00,13:30:00,15:03:00,0,109,double,57,862,3,324,N,0,P2,divert,0.88,0
T60493,freight,17-09-2025,SEC010,LKO,PNBE,13:30:00,15:03:00,13:30:00,15:03:00,0,109,double,57,862,3,324,N,0,P2,hold,0.94,0
T60493,freight,17-09-2025,SEC010,LKO,PNBE,13:30:00,15:03:00,13:30:00,15:03:00,0,109,double,57,862,3,324,N,0,P2,hold,0.93,0
T60493,freight,17-09-2025,SEC010,LKO,PNBE,13:30:00,15:03:00,13:30:00,15:03:00,0,109,double,57,862,3,324,Y,30,P2,divert,0.75,0
T60493,freight,17-09-2025,SEC010,LKO,PNBE,13:30:00,15:03:00,13:52:00,15:25:00,22,109,double,57,862,3,324,N,0,P2,divert,0.95,22
T61011,express,22-09-2025,SEC003,ALD,MGS,00:24:00,02:41:00,00:33:00,02:50:00,9,131,double,95,689,1,515,Y,30,P8,none,0.17,0
T61011,express,22-09-2025,SEC004,MGS,GAYA,02:41:00,04:21:00,02:51:00,04:31:00,10,172,double,103,578,1,559,N,0,P4,prioritize,0.82,0
T61011,express,22-09-2025,SEC005,GAYA,DHN,04:21:00,05:49:00,04:34:00,06:02:00,13,147,electrified,100,705,1,438,N,0,P1,none,0.25,0
T61011,express,22-09-2025,SEC006,DHN,ASN,05:49:00,06:28:00,06:03:00,06:42:00,14,74,electrified,115,547,1,258,N,0,P5,none,0.22,0
T61011,express,22-09-2025,SEC007,ASN,HWH,06:28:00,07:49:00,06:44:00,08:05:00,16,136,double,101,523,1,560,N,0,P1,none,0.26,0
T61011,express,22-09-2025,SEC001,NDLS,CNB,22:50:00,23:30:00,22:59:00,23:39:00,9,73,electrified,109,691,1,398,N,0,P6,none,0.23,7
T61011,express,22-09-2025,SEC002,CNB,ALD,23:30:00,00:24:00,23:40:00,00:34:00,10,105,single,117,670,1,596,N,0,P1,prioritize,0.73,0
T63313,passenger,09-09-2025,SEC001,NDLS,CNB,04:10:00,05:07:00,04:25:00,05:22:00,15,73,double,77,477,2,541,N,0,P1,hold,0.78,0
T63313,passenger,09-09-2025,SEC002,CNB,ALD,05:07:00,06:12:00,05:23:00,06:28:00,16,105,double,97,484,2,422,N,0,P4,hold,0.72,0
T63313,passenger,09-09-2025,SEC003,ALD,MGS,06:12:00,07:51:00,06:29:00,08:08:00,17,131,double,79,426,2,485,N,0,P7,none,0.27,0
T63313,passenger,09-09-2025,SEC004,MGS,GAYA,07:51:00,10:07:00,08:15:00,10:31:00,24,172,double,76,485,2,370,N,0,P3,divert,0.35,0
T63313,passenger,09-09-2025,SEC005,GAYA,DHN,10:07:00,11:44:00,10:23:00,12:00:00,16,147,single,91,595,2,525,N,0,P8,none,0.24,0
T63313,passenger,09-09-2025,SEC006,DHN,ASN,11:44:00,12:28:00,12:02:00,12:46:00,18,74,electrified,100,494,2,424,N,0,P5,none,0.25,0
T63313,passenger,09-09-2025,SEC007,ASN,HWH,12:28:00,14:18:00,12:49:00,14:39:00,21,136,electrified,74,479,2,230,N,0,P8,none,0.21,0
T66214,express,23-09-2025,SEC001,NDLS,CNB,05:20:00,06:03:00,05:23:00,06:06:00,3,73,double,101,518,1,359,N,0,P5,hold,0.9,3
T66214,express,23-09-2025,SEC002,CNB,ALD,06:03:00,06:55:00,06:07:00,06:59:00,4,105,electrified,122,608,1,309,N,0,P5,none,0.07,0
T66214,express,23-09-2025,SEC003,ALD,MGS,06:55:00,07:58:00,07:01:00,08:04:00,6,131,single,124,578,1,580,N,0,P4,none,0.2,0
T66214,express,23-09-2025,SEC004,MGS,GAYA,07:58:00,09:34:00,08:07:00,09:43:00,9,172,single,108,594,1,255,N,0,P5,none,0.13,0
T66214,express,23-09-2025,SEC005,GAYA,DHN,09:34:00,10:53:00,09:56:00,11:15:00,22,147,electrified,112,539,1,548,N,0,P7,reschedule,0.95,0
T66214,express,23-09-2025,SEC006,DHN,ASN,10:53:00,11:40:00,11:10:00,11:57:00,17,74,double,95,522,1,495,N,0,P2,none,0.3,0
T66214,express,23-09-2025,SEC007,ASN,HWH,11:40:00,12:49:00,11:47:00,12:56:00,7,136,double,119,625,1,287,N,0,P1,prioritize,0.97,0
T68077,passenger,19-09-2025,SEC001,NDLS,CNB,11:10:00,11:57:00,11:12:00,11:59:00,2,73,single,94,518,2,236,N,0,P7,none,0.09,5
T68077,passenger,19-09-2025,SEC002,CNB,ALD,11:57:00,13:47:00,11:59:00,13:49:00,2,105,single,94,500,2,365,Y,30,P8,none,0.07,0
T68077,passenger,19-09-2025,SEC003,ALD,MGS,13:47:00,15:35:00,13:47:00,15:35:00,0,131,double,73,504,2,332,N,0,P1,none,0.14,0
T68077,passenger,19-09-2025,SEC004,MGS,GAYA,15:35:00,17:54:00,15:35:00,17:54:00,0,172,double,74,482,2,259,N,0,P4,divert,0.93,0
T68077,passenger,19-09-2025,SEC005,GAYA,DHN,17:54:00,20:01:00,17:59:00,20:06:00,5,147,single,91,422,2,432,Y,45,P4,none,0.39,0
T68077,passenger,19-09-2025,SEC006,DHN,ASN,20:01:00,20:51:00,20:13:00,21:03:00,12,74,single,89,497,2,196,N,0,P7,hold,0.46,0
T68077,passenger,19-09-2025,SEC007,ASN,HWH,20:51:00,22:29:00,21:07:00,22:45:00,16,136,electrified,83,587,2,534,N,0,P3,hold,0.91,0
T69450,freight,15-09-2025,SEC002,CNB,ALD,00:48:00,02:19:00,00:50:00,02:21:00,2,105,electrified,69,886,3,455,N,0,P6,none,0.2,0
T69450,freight,15-09-2025,SEC003,ALD,MGS,02:19:00,04:44:00,02:20:00,04:45:00,1,131,electrified,52,865,3,199,Y,60,P4,prioritize,0.75,0
T69450,freight,15-09-2025,SEC004,MGS,GAYA,04:44:00,07:30:00,04:44:00,07:30:00,0,172,electrified,62,1303,3,493,N,0,P5,none,0.23,0
T69450,freight,15-09-2025,SEC005,GAYA,DHN,07:30:00,09:38:00,07:41:00,09:49:00,11,147,electrified,69,988,3,490,N,0,P7,none,0.47,0
T69450,freight,15-09-2025,SEC006,DHN,ASN,09:38:00,10:59:00,09:38:00,10:59:00,0,74,single,53,1204,3,597,Y,60,P8,none,0.03,0
T69450,freight,15-09-2025,SEC007,ASN,HWH,10:59:00,13:25:00,11:00:00,13:26:00,1,136,electrified,56,924,3,293,N,0,P6,none,0.27,0
T69450,freight,15-09-2025,SEC001,NDLS,CNB,23:30:00,00:48:00,23:34:00,00:52:00,4,73,single,56,858,3,352,N,0,P4,none,0.15,15
T69643,freight,17-09-2025,SEC001,NDLS,CNB,07:45:00,09:06:00,07:46:00,09:07:00,1,73,single,54,1356,3,263,N,0,P4,prioritize,0.9,14
T69643,freight,17-09-2025,SEC002,CNB,ALD,09:06:00,10:53:00,09:22:00,11:09:00,16,105,single,59,939,3,485,N,0,P4,none,0.21,0
T69643,freight,17-09-2025,SEC003,ALD,MGS,10:53:00,13:25:00,10:58:00,13:30:00,5,131,double,55,1461,3,274,Y,45,P1,none,0.25,0
T69643,freight,17-09-2025,SEC004,MGS,GAYA,13:25:00,17:27:00,13:30:00,17:32:00,5,172,double,52,1244,3,340,Y,30,P3,prioritize,0.76,0
T69643,freight,17-09-2025,SEC005,GAYA,DHN,17:27:00,19:33:00,17:32:00,19:38:00,5,147,double,70,1073,3,227,N,0,P8,none,0.16,0
T69643,freight,17-09-2025,SEC006,DHN,ASN,19:33:00,20:45:00,19:52:00,21:04:00,19,74,electrified,62,1243,3,222,N,0,P5,reschedule,0.25,0
T69643,freight,17-09-2025,SEC007,ASN,HWH,20:45:00,22:42:00,20:55:00,22:52:00,10,136,double,70,1416,3,468,N,0,P5,prioritize,0.98,0
T72374,passenger,22-09-2025,SEC001,NDLS,CNB,10:30:00,11:17:00,10:30:00,11:17:00,0,73,double,94,577,2,377,N,0,P2,none,0.12,0
T72374,passenger,22-09-2025,SEC002,CNB,ALD,11:17:00,12:33:00,11:17:00,12:33:00,0,105,single,83,565,2,294,N,0,P3,none,0.11,0
T72374,passenger,22-09-2025,SEC003,ALD,MGS,12:33:00,13:55:00,12:36:00,13:58:00,3,131,electrified,96,542,2,566,N,0,P6,none,0.18,0
T72374,passenger,22-09-2025,SEC004,MGS,GAYA,13:55:00,17:04:00,13:58:00,17:07:00,3,172,single,84,581,2,300,Y,30,P6,none,0.02,0
T72374,passenger,22-09-2025,SEC005,GAYA,DHN,17:04:00,18:47:00,17:18:00,19:01:00,14,147,single,86,426,2,412,N,0,P2,divert,0.22,0
T72374,passenger,22-09-2025,SEC006,DHN,ASN,18:47:00,19:34:00,18:51:00,19:38:00,4,74,double,94,510,2,432,N,0,P1,none,0.09,0
T72374,passenger,22-09-2025,SEC007,ASN,HWH,19:34:00,21:20:00,19:51:00,21:37:00,17,136,single,77,595,2,198,N,0,P6,none,0.44,0
T73497,passenger,19-09-2025,SEC001,NDLS,CNB,12:00:00,13:00:00,12:14:00,13:14:00,14,73,electrified,73,550,2,242,N,0,P5,prioritize,0.7,4
T73497,passenger,19-09-2025,SEC002,CNB,ALD,13:00:00,14:06:00,13:17:00,14:23:00,17,105,single,95,477,2,430,N,0,P3,none,0.23,0
T73497,passenger,19-09-2025,SEC003,ALD,MGS,14:06:00,15:37:00,14:22:00,15:53:00,16,131,double,86,566,2,439,N,0,P6,none,0.25,0
T73497,passenger,19-09-2025,SEC004,MGS,GAYA,15:37:00,18:41:00,15:53:00,18:57:00,16,172,double,89,471,2,411,Y,30,P8,divert,0.84,0
T73497,passenger,19-09-2025,SEC005,GAYA,DHN,18:41:00,20:20:00,19:06:00,20:45:00,25,147,double,89,497,2,342,N,0,P4,none,0.21,0
T73497,passenger,19-09-2025,SEC006,DHN,ASN,20:20:00,21:21:00,20:37:00,21:38:00,17,74,single,73,558,2,219,N,0,P7,none,0.13,0
T73497,passenger,19-09-2025,SEC007,ASN,HWH,21:21:00,23:10:00,21:40:00,23:29:00,19,136,double,75,527,2,494,N,0,P6,divert,0.81,0
T74648,passenger,08-09-2025,SEC005,GAYA,DHN,01:53:00,03:33:00,02:04:00,03:44:00,11,147,single,88,522,2,219,N,0,P3,none,0.24,0
T74648,passenger,08-09-2025,SEC006,DHN,ASN,03:33:00,04:22:00,03:43:00,04:32:00,10,74,double,90,438,2,545,N,0,P4,none,0.12,0
T74648,passenger,08-09-2025,SEC007,ASN,HWH,04:22:00,05:53:00,04:32:00,06:03:00,10,136,electrified,90,407,2,281,N,0,P5,none,0.11,0
T74648,passenger,08-09-2025,SEC001,NDLS,CNB,19:30:00,20:25:00,19:43:00,20:38:00,13,73,single,80,530,2,264,N,0,P7,none,0.11,0
T74648,passenger,08-09-2025,SEC002,CNB,ALD,20:25:00,21:36:00,20:39:00,21:50:00,14,105,single,89,540,2,380,N,0,P4,none,0.23,0
T74648,passenger,08-09-2025,SEC003,ALD,MGS,21:36:00,23:21:00,21:48:00,23:33:00,12,131,single,75,423,2,529,N,0,P7,none,0.18,0
T74648,passenger,08-09-2025,SEC004,MGS,GAYA,23:21:00,01:53:00,23:33:00,02:05:00,12,172,double,72,542,2,403,Y,60,P8,none,0.06,0
T76617,passenger,09-09-2025,SEC001,NDLS,CNB,03:00:00,03:58:00,03:00:00,03:58:00,0,73,electrified,75,523,2,485,N,0,P5,none,0.06,0
T76617,passenger,09-09-2025,SEC002,CNB,ALD,03:58:00,05:06:00,03:58:00,05:06:00,0,105,double,92,504,2,437,N,0,P7,none,0.21,0
T76617,passenger,09-09-2025,SEC003,ALD,MGS,05:06:00,06:38:00,05:07:00,06:39:00,1,131,double,85,460,2,183,N,0,P1,none,0.23,0
T76617,passenger,09-09-2025,SEC004,MGS,GAYA,06:38:00,08:31:00,06:38:00,08:31:00,0,172,electrified,91,555,2,547,N,0,P3,none,0.08,0
T76617,passenger,09-09-2025,SEC005,GAYA,DHN,08:31:00,10:20:00,08:31:00,10:20:00,0,147,double,81,413,2,205,N,0,P5,none,0.28,0
T76617,passenger,09-09-2025,SEC006,DHN,ASN,10:20:00,11:06:00,10:27:00,11:13:00,7,74,double,97,507,2,467,N,0,P6,divert,0.3,0
T76617,passenger,09-09-2025,SEC007,ASN,HWH,11:06:00,12:35:00,11:09:00,12:38:00,3,136,single,92,422,2,385,N,0,P7,none,0.23,0
T76907,suburban,14-09-2025,SEC003,ALD,MGS,00:46:00,02:34:00,00:46:00,02:34:00,0,131,single,73,363,2,587,N,0,P3,none,0.2,0
T76907,suburban,14-09-2025,SEC004,MGS,GAYA,02:34:00,04:50:00,02:34:00,04:50:00,0,172,single,76,321,2,442,N,0,P8,prioritize,0.94,0
T76907,suburban,14-09-2025,SEC005,GAYA,DHN,04:50:00,07:15:00,04:50:00,07:15:00,0,147,electrified,61,453,2,188,N,0,P3,divert,0.8,0
T76907,suburban,14-09-2025,SEC006,DHN,ASN,07:15:00,08:25:00,07:17:00,08:27:00,2,74,electrified,63,347,2,405,N,0,P7,hold,0.94,0
T76907,suburban,14-09-2025,SEC007,ASN,HWH,08:25:00,10:23:00,08:27:00,10:25:00,2,136,double,69,392,2,526,N,0,P4,hold,1,0
T76907,suburban,14-09-2025,SEC001,NDLS,CNB,22:15:00,23:15:00,22:15:00,23:15:00,0,73,double,73,495,2,492,N,0,P4,none,0,10
T76907,suburban,14-09-2025,SEC002,CNB,ALD,23:15:00,00:46:00,23:15:00,00:46:00,0,105,single,69,306,2,274,N,0,P7,none,0.18,0
T77026,suburban,17-09-2025,SEC010,LKO,PNBE,19:30:00,20:59:00,19:39:00,21:08:00,9,109,electrified,67,470,2,600,N,0,P7,hold,1,0
T77026,suburban,17-09-2025,SEC010,LKO,PNBE,19:30:00,20:59:00,19:40:00,21:09:00,10,109,electrified,67,470,2,600,N,0,P7,hold,0.81,6
T77026,suburban,17-09-2025,SEC010,LKO,PNBE,19:30:00,20:59:00,19:30:00,20:59:00,0,109,electrified,67,470,2,600,N,0,P7,hold,0.83,0
T77026,suburban,17-09-2025,SEC010,LKO,PNBE,19:30:00,20:59:00,19:30:00,20:59:00,0,109,electrified,67,470,2,600,Y,60,P7,hold,0.97,0
